ds_name,method,noise_type,noise_level,random_state,percentile,accuracy
satelite,aum,uniform,0.05,48,0.03,0.9131313131313132
satelite,aum,uniform,0.05,48,0.035,0.9128205128205128
satelite,aum,uniform,0.05,48,0.04,0.9117327117327118
satelite,aum,uniform,0.05,48,0.045,0.9154623154623156
satelite,aum,uniform,0.05,48,0.05,0.9143745143745144
satelite,aum,uniform,0.05,48,0.055,0.916083916083916
satelite,aum,uniform,0.05,48,0.06,0.915928515928516
satelite,aum,uniform,0.05,48,0.065,0.9148407148407148
satelite,aum,uniform,0.05,48,0.07,0.9146853146853148
satelite,aum,uniform,0.05,48,0.075,0.913908313908314
satelite,aum,uniform,0.05,48,0.08,0.913908313908314
satelite,aum,uniform,0.05,48,0.085,0.9123543123543124
satelite,aum,uniform,0.05,48,0.09,0.9109557109557108
satelite,aum,uniform,0.05,48,0.095,0.9112665112665111
satelite,aum,uniform,0.05,48,0.1,0.9104895104895104
satelite,cross_val,uniform,0.05,48,0.0,0.9115773115773116
satelite,cross_val,uniform,0.05,48,0.005,0.9095571095571096
satelite,cross_val,uniform,0.05,48,0.01,0.9142191142191142
satelite,cross_val,uniform,0.05,48,0.015,0.9146853146853148
satelite,cross_val,uniform,0.05,48,0.02,0.9132867132867132
satelite,cross_val,uniform,0.05,48,0.025,0.9162393162393162
satelite,cross_val,uniform,0.05,48,0.03,0.9146853146853148
satelite,cross_val,uniform,0.05,48,0.035,0.913908313908314
satelite,cross_val,uniform,0.05,48,0.04,0.9117327117327118
satelite,cross_val,uniform,0.05,48,0.045,0.9132867132867132
satelite,cross_val,uniform,0.05,48,0.05,0.9185703185703186
satelite,cross_val,uniform,0.05,48,0.055,0.915928515928516
satelite,cross_val,uniform,0.05,48,0.06,0.9142191142191142
satelite,cross_val,uniform,0.05,48,0.065,0.914996114996115
satelite,cross_val,uniform,0.05,48,0.07,0.913908313908314
satelite,cross_val,uniform,0.05,48,0.075,0.9137529137529138
satelite,cross_val,uniform,0.05,48,0.08,0.9151515151515152
satelite,cross_val,uniform,0.05,48,0.085,0.911888111888112
satelite,cross_val,uniform,0.05,48,0.09,0.9137529137529138
satelite,cross_val,uniform,0.05,48,0.095,0.9097125097125096
satelite,cross_val,uniform,0.05,48,0.1,0.9094017094017094
satelite,random,uniform,0.05,48,0.0,0.9115773115773116
satelite,random,uniform,0.05,48,0.005,0.9104895104895104
satelite,random,uniform,0.05,48,0.01,0.9128205128205128
satelite,random,uniform,0.05,48,0.015,0.9132867132867132
satelite,random,uniform,0.05,48,0.02,0.914063714063714
satelite,random,uniform,0.05,48,0.025,0.911888111888112
satelite,random,uniform,0.05,48,0.03,0.9131313131313132
satelite,random,uniform,0.05,48,0.035,0.9126651126651126
satelite,random,uniform,0.05,48,0.04,0.9125097125097124
satelite,random,uniform,0.05,48,0.045,0.913908313908314
satelite,random,uniform,0.05,48,0.05,0.9108003108003108
satelite,random,uniform,0.05,48,0.055,0.9115773115773116
satelite,random,uniform,0.05,48,0.06,0.9112665112665111
satelite,random,uniform,0.05,48,0.065,0.9123543123543124
satelite,random,uniform,0.05,48,0.07,0.9132867132867132
satelite,random,uniform,0.05,48,0.075,0.9111111111111112
satelite,random,uniform,0.05,48,0.08,0.9108003108003108
satelite,random,uniform,0.05,48,0.085,0.9104895104895104
satelite,random,uniform,0.05,48,0.09,0.9066045066045066
satelite,random,uniform,0.05,48,0.095,0.9103341103341104
satelite,random,uniform,0.05,48,0.1,0.9104895104895104
digits,aum,uniform,0.05,49,0.0,0.9577072899276572
digits,aum,uniform,0.05,49,0.005,0.9616026711185308
digits,aum,uniform,0.05,49,0.01,0.9616026711185308
digits,aum,uniform,0.05,49,0.015,0.9571508069003896
digits,aum,uniform,0.05,49,0.02,0.9604897050639956
digits,aum,uniform,0.05,49,0.025,0.9610461880912632
digits,aum,uniform,0.05,49,0.03,0.9643850862548692
digits,aum,uniform,0.05,49,0.035,0.9616026711185308
digits,aum,uniform,0.05,49,0.04,0.9627156371730662
digits,aum,uniform,0.05,49,0.045,0.9638286032276016
digits,aum,uniform,0.05,49,0.05,0.959933222036728
digits,aum,uniform,0.05,49,0.055,0.9571508069003896
digits,aum,uniform,0.05,49,0.06,0.9571508069003896
digits,aum,uniform,0.05,49,0.065,0.9610461880912632
digits,aum,uniform,0.05,49,0.07,0.9610461880912632
digits,aum,uniform,0.05,49,0.075,0.9616026711185308
digits,aum,uniform,0.05,49,0.08,0.9582637729549248
digits,aum,uniform,0.05,49,0.085,0.9543683917640512
digits,aum,uniform,0.05,49,0.09,0.9593767390094602
digits,aum,uniform,0.05,49,0.095,0.9538119087367836
digits,aum,uniform,0.05,49,0.1,0.9521424596549806
digits,cross_val,uniform,0.05,49,0.0,0.9577072899276572
digits,cross_val,uniform,0.05,49,0.005,0.9627156371730662
digits,cross_val,uniform,0.05,49,0.01,0.9627156371730662
digits,cross_val,uniform,0.05,49,0.015,0.9616026711185308
digits,cross_val,uniform,0.05,49,0.02,0.9582637729549248
digits,cross_val,uniform,0.05,49,0.025,0.9627156371730662
digits,cross_val,uniform,0.05,49,0.03,0.9610461880912632
digits,cross_val,uniform,0.05,49,0.035,0.9677239844184752
digits,cross_val,uniform,0.05,49,0.04,0.9604897050639956
digits,cross_val,uniform,0.05,49,0.045,0.9604897050639956
digits,cross_val,uniform,0.05,49,0.05,0.959933222036728
digits,cross_val,uniform,0.05,49,0.055,0.9621591541457986
digits,cross_val,uniform,0.05,49,0.06,0.9565943238731218
digits,cross_val,uniform,0.05,49,0.065,0.9577072899276572
digits,cross_val,uniform,0.05,49,0.07,0.9549248747913188
digits,cross_val,uniform,0.05,49,0.075,0.9526989426822482
digits,cross_val,uniform,0.05,49,0.08,0.9504730105731776
digits,cross_val,uniform,0.05,49,0.085,0.9515859766277128
digits,cross_val,uniform,0.05,49,0.09,0.9543683917640512
digits,cross_val,uniform,0.05,49,0.095,0.9515859766277128
digits,cross_val,uniform,0.05,49,0.1,0.9499165275459098
digits,random,uniform,0.05,49,0.0,0.9577072899276572
digits,random,uniform,0.05,49,0.005,0.9616026711185308
digits,random,uniform,0.05,49,0.01,0.9610461880912632
digits,random,uniform,0.05,49,0.015,0.9643850862548692
digits,random,uniform,0.05,49,0.02,0.9616026711185308
digits,random,uniform,0.05,49,0.025,0.9577072899276572
digits,random,uniform,0.05,49,0.03,0.9627156371730662
digits,random,uniform,0.05,49,0.035,0.9549248747913188
digits,random,uniform,0.05,49,0.04,0.9616026711185308
digits,random,uniform,0.05,49,0.045,0.9638286032276016
digits,random,uniform,0.05,49,0.05,0.9621591541457986
digits,random,uniform,0.05,49,0.055,0.9621591541457986
digits,random,uniform,0.05,49,0.06,0.9604897050639956
digits,random,uniform,0.05,49,0.065,0.9621591541457986
digits,random,uniform,0.05,49,0.07,0.9582637729549248
digits,random,uniform,0.05,49,0.075,0.9604897050639956
digits,random,uniform,0.05,49,0.08,0.9627156371730662
digits,random,uniform,0.05,49,0.085,0.9526989426822482
digits,random,uniform,0.05,49,0.09,0.9638286032276016
digits,random,uniform,0.05,49,0.095,0.9593767390094602
digits,random,uniform,0.05,49,0.1,0.9571508069003896
spirals,aum,uniform,0.05,49,0.0,0.9773333333333334
spirals,aum,uniform,0.05,49,0.005,0.9733333333333334
spirals,aum,uniform,0.05,49,0.01,0.9786666666666668
spirals,aum,uniform,0.05,49,0.015,0.98
spirals,aum,uniform,0.05,49,0.02,0.9746666666666668
spirals,aum,uniform,0.05,49,0.025,0.9866666666666668
spirals,aum,uniform,0.05,49,0.03,0.988
spirals,aum,uniform,0.05,49,0.035,0.9886666666666668
spirals,aum,uniform,0.05,49,0.04,0.99
spirals,aum,uniform,0.05,49,0.045,0.9913333333333332
spirals,aum,uniform,0.05,49,0.05,0.9846666666666668
spirals,aum,uniform,0.05,49,0.055,0.9773333333333334
spirals,aum,uniform,0.05,49,0.06,0.986
spirals,aum,uniform,0.05,49,0.065,0.9806666666666668
spirals,aum,uniform,0.05,49,0.07,0.9693333333333334
spirals,aum,uniform,0.05,49,0.075,0.97
spirals,aum,uniform,0.05,49,0.08,0.9686666666666668
spirals,aum,uniform,0.05,49,0.085,0.966
spirals,aum,uniform,0.05,49,0.09,0.9673333333333334
spirals,aum,uniform,0.05,49,0.095,0.9586666666666668
spirals,aum,uniform,0.05,49,0.1,0.9593333333333334
spirals,cross_val,uniform,0.05,49,0.0,0.9773333333333334
spirals,cross_val,uniform,0.05,49,0.005,0.9806666666666668
spirals,cross_val,uniform,0.05,49,0.01,0.9793333333333332
spirals,cross_val,uniform,0.05,49,0.015,0.9846666666666668
spirals,cross_val,uniform,0.05,49,0.02,0.9826666666666668
spirals,cross_val,uniform,0.05,49,0.025,0.9833333333333332
spirals,cross_val,uniform,0.05,49,0.03,0.9833333333333332
spirals,cross_val,uniform,0.05,49,0.035,0.9833333333333332
spirals,cross_val,uniform,0.05,49,0.04,0.9906666666666668
spirals,cross_val,uniform,0.05,49,0.045,0.994
spirals,cross_val,uniform,0.05,49,0.05,0.9913333333333332
spirals,cross_val,uniform,0.05,49,0.055,0.9866666666666668
spirals,cross_val,uniform,0.05,49,0.06,0.9806666666666668
spirals,cross_val,uniform,0.05,49,0.065,0.992
spirals,cross_val,uniform,0.05,49,0.07,0.9853333333333332
spirals,cross_val,uniform,0.05,49,0.075,0.9813333333333332
spirals,cross_val,uniform,0.05,49,0.08,0.9786666666666668
spirals,cross_val,uniform,0.05,49,0.085,0.9806666666666668
spirals,cross_val,uniform,0.05,49,0.09,0.9846666666666668
spirals,cross_val,uniform,0.05,49,0.095,0.9853333333333332
spirals,cross_val,uniform,0.05,49,0.1,0.978
spirals,random,uniform,0.05,49,0.0,0.9773333333333334
spirals,random,uniform,0.05,49,0.005,0.9786666666666668
spirals,random,uniform,0.05,49,0.01,0.978
spirals,random,uniform,0.05,49,0.015,0.97
spirals,random,uniform,0.05,49,0.02,0.9753333333333334
spirals,random,uniform,0.05,49,0.025,0.9753333333333334
spirals,random,uniform,0.05,49,0.03,0.9766666666666668
spirals,random,uniform,0.05,49,0.035,0.982
spirals,random,uniform,0.05,49,0.04,0.9813333333333332
spirals,random,uniform,0.05,49,0.045,0.9826666666666668
spirals,random,uniform,0.05,49,0.05,0.9806666666666668
spirals,random,uniform,0.05,49,0.055,0.9773333333333334
spirals,random,uniform,0.05,49,0.06,0.974
spirals,random,uniform,0.05,49,0.065,0.974
spirals,random,uniform,0.05,49,0.07,0.9733333333333334
spirals,random,uniform,0.05,49,0.075,0.976
spirals,random,uniform,0.05,49,0.08,0.978
spirals,random,uniform,0.05,49,0.085,0.9746666666666668
spirals,random,uniform,0.05,49,0.09,0.9793333333333332
spirals,random,uniform,0.05,49,0.095,0.9746666666666668
spirals,random,uniform,0.05,49,0.1,0.978
satelite,aum,uniform,0.05,49,0.0,0.9081585081585082
satelite,aum,uniform,0.05,49,0.005,0.912043512043512
satelite,aum,uniform,0.05,49,0.01,0.9142191142191142
satelite,aum,uniform,0.05,49,0.015,0.9089355089355088
satelite,aum,uniform,0.05,49,0.02,0.9075369075369076
satelite,aum,uniform,0.05,49,0.025,0.9081585081585082
satelite,aum,uniform,0.05,49,0.03,0.9117327117327118
satelite,aum,uniform,0.05,49,0.035,0.9167055167055168
satelite,aum,uniform,0.05,49,0.04,0.9115773115773116
satelite,aum,uniform,0.05,49,0.045,0.9123543123543124
satelite,aum,uniform,0.05,49,0.05,0.912975912975913
satelite,aum,uniform,0.05,49,0.055,0.9157731157731158
satelite,aum,uniform,0.05,49,0.06,0.9143745143745144
satelite,aum,uniform,0.05,49,0.065,0.9145299145299144
satelite,aum,uniform,0.05,49,0.07,0.9131313131313132
satelite,aum,uniform,0.05,49,0.075,0.9132867132867132
satelite,aum,uniform,0.05,49,0.08,0.9134421134421136
satelite,aum,uniform,0.05,49,0.085,0.9148407148407148
satelite,aum,uniform,0.05,49,0.09,0.9087801087801088
satelite,aum,uniform,0.05,49,0.095,0.9121989121989122
satelite,aum,uniform,0.05,49,0.1,0.9121989121989122
satelite,cross_val,uniform,0.05,49,0.0,0.9081585081585082
satelite,cross_val,uniform,0.05,49,0.005,0.907847707847708
satelite,cross_val,uniform,0.05,49,0.01,0.91002331002331
satelite,cross_val,uniform,0.05,49,0.015,0.9134421134421136
satelite,cross_val,uniform,0.05,49,0.02,0.9131313131313132
satelite,cross_val,uniform,0.05,49,0.025,0.9126651126651126
satelite,cross_val,uniform,0.05,49,0.03,0.9123543123543124
satelite,cross_val,uniform,0.05,49,0.035,0.912043512043512
satelite,cross_val,uniform,0.05,49,0.04,0.912043512043512
satelite,cross_val,uniform,0.05,49,0.045,0.9126651126651126
satelite,cross_val,uniform,0.05,49,0.05,0.916083916083916
satelite,cross_val,uniform,0.05,49,0.055,0.9173271173271174
satelite,cross_val,uniform,0.05,49,0.06,0.914996114996115
satelite,cross_val,uniform,0.05,49,0.065,0.9126651126651126
satelite,cross_val,uniform,0.05,49,0.07,0.9109557109557108
satelite,cross_val,uniform,0.05,49,0.075,0.9106449106449106
satelite,cross_val,uniform,0.05,49,0.08,0.9137529137529138
satelite,cross_val,uniform,0.05,49,0.085,0.9104895104895104
satelite,cross_val,uniform,0.05,49,0.09,0.912975912975913
satelite,cross_val,uniform,0.05,49,0.095,0.9111111111111112
satelite,cross_val,uniform,0.05,49,0.1,0.9097125097125096
satelite,random,uniform,0.05,49,0.0,0.9081585081585082
satelite,random,uniform,0.05,49,0.005,0.9094017094017094
satelite,random,uniform,0.05,49,0.01,0.9084693084693084
satelite,random,uniform,0.05,49,0.015,0.9108003108003108
satelite,random,uniform,0.05,49,0.02,0.9069153069153068
satelite,random,uniform,0.05,49,0.025,0.9062937062937064
satelite,random,uniform,0.05,49,0.03,0.9075369075369076
satelite,random,uniform,0.05,49,0.035,0.9123543123543124
satelite,random,uniform,0.05,49,0.04,0.911888111888112
satelite,random,uniform,0.05,49,0.045,0.907847707847708
satelite,random,uniform,0.05,49,0.05,0.9112665112665111
satelite,random,uniform,0.05,49,0.055,0.9073815073815074
satelite,random,uniform,0.05,49,0.06,0.9090909090909092
satelite,random,uniform,0.05,49,0.065,0.912043512043512
satelite,random,uniform,0.05,49,0.07,0.9101787101787102
satelite,random,uniform,0.05,49,0.075,0.906138306138306
satelite,random,uniform,0.05,49,0.08,0.9044289044289044
satelite,random,uniform,0.05,49,0.085,0.9087801087801088
satelite,random,uniform,0.05,49,0.09,0.9090909090909092
satelite,random,uniform,0.05,49,0.095,0.9095571095571096
satelite,random,uniform,0.05,49,0.1,0.9097125097125096
digits,aum,uniform,0.05,50,0.0,0.9577072899276572
digits,aum,uniform,0.05,50,0.005,0.9588202559821926
digits,aum,uniform,0.05,50,0.01,0.959933222036728
digits,aum,uniform,0.05,50,0.015,0.9638286032276016
digits,aum,uniform,0.05,50,0.02,0.959933222036728
digits,aum,uniform,0.05,50,0.025,0.9582637729549248
digits,aum,uniform,0.05,50,0.03,0.9627156371730662
digits,aum,uniform,0.05,50,0.035,0.9616026711185308
digits,aum,uniform,0.05,50,0.04,0.9649415692821368
digits,aum,uniform,0.05,50,0.045,0.9643850862548692
digits,aum,uniform,0.05,50,0.05,0.9593767390094602
digits,aum,uniform,0.05,50,0.055,0.9577072899276572
digits,aum,uniform,0.05,50,0.06,0.9604897050639956
digits,aum,uniform,0.05,50,0.065,0.9627156371730662
digits,aum,uniform,0.05,50,0.07,0.9549248747913188
digits,aum,uniform,0.05,50,0.075,0.9565943238731218
digits,aum,uniform,0.05,50,0.08,0.9560378408458542
digits,aum,uniform,0.05,50,0.085,0.9565943238731218
digits,aum,uniform,0.05,50,0.09,0.9521424596549806
digits,aum,uniform,0.05,50,0.095,0.9510294936004452
digits,aum,uniform,0.05,50,0.1,0.9538119087367836
digits,cross_val,uniform,0.05,50,0.0,0.9577072899276572
digits,cross_val,uniform,0.05,50,0.005,0.9588202559821926
digits,cross_val,uniform,0.05,50,0.01,0.9627156371730662
digits,cross_val,uniform,0.05,50,0.015,0.9554813578185866
digits,cross_val,uniform,0.05,50,0.02,0.9616026711185308
digits,cross_val,uniform,0.05,50,0.025,0.9593767390094602
digits,cross_val,uniform,0.05,50,0.03,0.9638286032276016
digits,cross_val,uniform,0.05,50,0.035,0.9604897050639956
digits,cross_val,uniform,0.05,50,0.04,0.9610461880912632
digits,cross_val,uniform,0.05,50,0.045,0.9593767390094602
digits,cross_val,uniform,0.05,50,0.05,0.9643850862548692
digits,cross_val,uniform,0.05,50,0.055,0.9604897050639956
digits,cross_val,uniform,0.05,50,0.06,0.9549248747913188
digits,cross_val,uniform,0.05,50,0.065,0.9588202559821926
digits,cross_val,uniform,0.05,50,0.07,0.9604897050639956
digits,cross_val,uniform,0.05,50,0.075,0.9526989426822482
digits,cross_val,uniform,0.05,50,0.08,0.9532554257095158
digits,cross_val,uniform,0.05,50,0.085,0.9538119087367836
digits,cross_val,uniform,0.05,50,0.09,0.9549248747913188
digits,cross_val,uniform,0.05,50,0.095,0.9538119087367836
digits,cross_val,uniform,0.05,50,0.1,0.9504730105731776
digits,random,uniform,0.05,50,0.0,0.9577072899276572
digits,random,uniform,0.05,50,0.005,0.9571508069003896
digits,random,uniform,0.05,50,0.01,0.9627156371730662
digits,random,uniform,0.05,50,0.015,0.963272120200334
digits,random,uniform,0.05,50,0.02,0.9604897050639956
digits,random,uniform,0.05,50,0.025,0.9654980523094046
digits,random,uniform,0.05,50,0.03,0.9627156371730662
digits,random,uniform,0.05,50,0.035,0.9521424596549806
digits,random,uniform,0.05,50,0.04,0.9554813578185866
digits,random,uniform,0.05,50,0.045,0.959933222036728
digits,random,uniform,0.05,50,0.05,0.9515859766277128
digits,random,uniform,0.05,50,0.055,0.9588202559821926
digits,random,uniform,0.05,50,0.06,0.9616026711185308
digits,random,uniform,0.05,50,0.065,0.9638286032276016
digits,random,uniform,0.05,50,0.07,0.9643850862548692
digits,random,uniform,0.05,50,0.075,0.9616026711185308
digits,random,uniform,0.05,50,0.08,0.959933222036728
digits,random,uniform,0.05,50,0.085,0.9504730105731776
digits,random,uniform,0.05,50,0.09,0.9577072899276572
digits,random,uniform,0.05,50,0.095,0.9554813578185866
digits,random,uniform,0.05,50,0.1,0.9660545353366722
spirals,aum,uniform,0.05,50,0.0,0.98
spirals,aum,uniform,0.05,50,0.005,0.9866666666666668
spirals,aum,uniform,0.05,50,0.01,0.984
spirals,aum,uniform,0.05,50,0.015,0.9873333333333332
spirals,aum,uniform,0.05,50,0.02,0.9873333333333332
spirals,aum,uniform,0.05,50,0.025,0.9873333333333332
spirals,aum,uniform,0.05,50,0.03,0.9946666666666668
spirals,aum,uniform,0.05,50,0.035,0.9926666666666668
spirals,aum,uniform,0.05,50,0.04,0.9953333333333332
spirals,aum,uniform,0.05,50,0.045,0.9933333333333332
spirals,aum,uniform,0.05,50,0.05,0.9966666666666668
spirals,aum,uniform,0.05,50,0.055,0.9953333333333332
spirals,aum,uniform,0.05,50,0.06,0.9953333333333332
spirals,aum,uniform,0.05,50,0.065,0.9913333333333332
spirals,aum,uniform,0.05,50,0.07,0.9886666666666668
spirals,aum,uniform,0.05,50,0.075,0.9833333333333332
spirals,aum,uniform,0.05,50,0.08,0.984
spirals,aum,uniform,0.05,50,0.085,0.982
spirals,aum,uniform,0.05,50,0.09,0.984
spirals,aum,uniform,0.05,50,0.095,0.978
spirals,aum,uniform,0.05,50,0.1,0.9693333333333334
spirals,cross_val,uniform,0.05,50,0.0,0.98
spirals,cross_val,uniform,0.05,50,0.005,0.982
spirals,cross_val,uniform,0.05,50,0.01,0.99
spirals,cross_val,uniform,0.05,50,0.015,0.9893333333333332
spirals,cross_val,uniform,0.05,50,0.02,0.9893333333333332
spirals,cross_val,uniform,0.05,50,0.025,0.986
spirals,cross_val,uniform,0.05,50,0.03,0.99
spirals,cross_val,uniform,0.05,50,0.035,0.9906666666666668
spirals,cross_val,uniform,0.05,50,0.04,0.9926666666666668
spirals,cross_val,uniform,0.05,50,0.045,0.9953333333333332
spirals,cross_val,uniform,0.05,50,0.05,0.9966666666666668
spirals,cross_val,uniform,0.05,50,0.055,0.9933333333333332
spirals,cross_val,uniform,0.05,50,0.06,0.9926666666666668
spirals,cross_val,uniform,0.05,50,0.065,0.9946666666666668
spirals,cross_val,uniform,0.05,50,0.07,0.9926666666666668
spirals,cross_val,uniform,0.05,50,0.075,0.9953333333333332
spirals,cross_val,uniform,0.05,50,0.08,0.996
spirals,cross_val,uniform,0.05,50,0.085,0.9953333333333332
spirals,cross_val,uniform,0.05,50,0.09,0.9926666666666668
spirals,cross_val,uniform,0.05,50,0.095,0.9906666666666668
spirals,cross_val,uniform,0.05,50,0.1,0.9893333333333332
spirals,random,uniform,0.05,50,0.0,0.98
spirals,random,uniform,0.05,50,0.005,0.984
spirals,random,uniform,0.05,50,0.01,0.9866666666666668
spirals,random,uniform,0.05,50,0.015,0.9826666666666668
spirals,random,uniform,0.05,50,0.02,0.9826666666666668
spirals,random,uniform,0.05,50,0.025,0.978
spirals,random,uniform,0.05,50,0.03,0.9826666666666668
spirals,random,uniform,0.05,50,0.035,0.9793333333333332
spirals,random,uniform,0.05,50,0.04,0.986
spirals,random,uniform,0.05,50,0.045,0.9813333333333332
spirals,random,uniform,0.05,50,0.05,0.9793333333333332
spirals,random,uniform,0.05,50,0.055,0.982
spirals,random,uniform,0.05,50,0.06,0.9806666666666668
spirals,random,uniform,0.05,50,0.065,0.9813333333333332
spirals,random,uniform,0.05,50,0.07,0.984
spirals,random,uniform,0.05,50,0.075,0.986
spirals,random,uniform,0.05,50,0.08,0.9813333333333332
spirals,random,uniform,0.05,50,0.085,0.9873333333333332
spirals,random,uniform,0.05,50,0.09,0.9793333333333332
spirals,random,uniform,0.05,50,0.095,0.9793333333333332
spirals,random,uniform,0.05,50,0.1,0.9806666666666668
satelite,aum,uniform,0.05,50,0.0,0.9067599067599068
satelite,aum,uniform,0.05,50,0.005,0.9094017094017094
satelite,aum,uniform,0.05,50,0.01,0.9087801087801088
satelite,aum,uniform,0.05,50,0.015,0.9112665112665111
satelite,aum,uniform,0.05,50,0.02,0.9121989121989122
satelite,aum,uniform,0.05,50,0.025,0.9134421134421136
satelite,aum,uniform,0.05,50,0.03,0.9135975135975136
satelite,aum,uniform,0.05,50,0.035,0.9117327117327118
satelite,aum,uniform,0.05,50,0.04,0.912975912975913
satelite,aum,uniform,0.05,50,0.045,0.9162393162393162
satelite,aum,uniform,0.05,50,0.05,0.9134421134421136
satelite,aum,uniform,0.05,50,0.055,0.9190365190365192
satelite,aum,uniform,0.05,50,0.06,0.9128205128205128
satelite,aum,uniform,0.05,50,0.065,0.913908313908314
satelite,aum,uniform,0.05,50,0.07,0.9104895104895104
satelite,aum,uniform,0.05,50,0.075,0.911888111888112
satelite,aum,uniform,0.05,50,0.08,0.9131313131313132
satelite,aum,uniform,0.05,50,0.085,0.9123543123543124
satelite,aum,uniform,0.05,50,0.09,0.911888111888112
satelite,aum,uniform,0.05,50,0.095,0.9097125097125096
satelite,aum,uniform,0.05,50,0.1,0.9115773115773116
satelite,cross_val,uniform,0.05,50,0.0,0.9067599067599068
satelite,cross_val,uniform,0.05,50,0.005,0.9094017094017094
satelite,cross_val,uniform,0.05,50,0.01,0.9056721056721057
satelite,cross_val,uniform,0.05,50,0.015,0.9117327117327118
satelite,cross_val,uniform,0.05,50,0.02,0.9097125097125096
satelite,cross_val,uniform,0.05,50,0.025,0.9153069153069152
satelite,cross_val,uniform,0.05,50,0.03,0.9134421134421136
satelite,cross_val,uniform,0.05,50,0.035,0.911888111888112
satelite,cross_val,uniform,0.05,50,0.04,0.912043512043512
satelite,cross_val,uniform,0.05,50,0.045,0.912043512043512
satelite,cross_val,uniform,0.05,50,0.05,0.9121989121989122
satelite,cross_val,uniform,0.05,50,0.055,0.9187257187257188
satelite,cross_val,uniform,0.05,50,0.06,0.911888111888112
satelite,cross_val,uniform,0.05,50,0.065,0.9137529137529138
satelite,cross_val,uniform,0.05,50,0.07,0.9151515151515152
satelite,cross_val,uniform,0.05,50,0.075,0.907847707847708
satelite,cross_val,uniform,0.05,50,0.08,0.9104895104895104
satelite,cross_val,uniform,0.05,50,0.085,0.9117327117327118
satelite,cross_val,uniform,0.05,50,0.09,0.9109557109557108
satelite,cross_val,uniform,0.05,50,0.095,0.9111111111111112
satelite,cross_val,uniform,0.05,50,0.1,0.9076923076923076
satelite,random,uniform,0.05,50,0.0,0.9067599067599068
satelite,random,uniform,0.05,50,0.005,0.9108003108003108
satelite,random,uniform,0.05,50,0.01,0.9109557109557108
satelite,random,uniform,0.05,50,0.015,0.9072261072261072
satelite,random,uniform,0.05,50,0.02,0.9050505050505052
satelite,random,uniform,0.05,50,0.025,0.9103341103341104
satelite,random,uniform,0.05,50,0.03,0.9047397047397048
satelite,random,uniform,0.05,50,0.035,0.9073815073815074
satelite,random,uniform,0.05,50,0.04,0.9114219114219114
satelite,random,uniform,0.05,50,0.045,0.90986790986791
satelite,random,uniform,0.05,50,0.05,0.9062937062937064
satelite,random,uniform,0.05,50,0.055,0.903962703962704
satelite,random,uniform,0.05,50,0.06,0.9045843045843046
satelite,random,uniform,0.05,50,0.065,0.91002331002331
satelite,random,uniform,0.05,50,0.07,0.9069153069153068
satelite,random,uniform,0.05,50,0.075,0.906138306138306
satelite,random,uniform,0.05,50,0.08,0.9076923076923076
satelite,random,uniform,0.05,50,0.085,0.9089355089355088
satelite,random,uniform,0.05,50,0.09,0.9050505050505052
satelite,random,uniform,0.05,50,0.095,0.9092463092463092
satelite,random,uniform,0.05,50,0.1,0.9101787101787102
digits,aum,uniform,0.05,51,0.0,0.9610461880912632
digits,aum,uniform,0.05,51,0.005,0.9621591541457986
digits,aum,uniform,0.05,51,0.01,0.9543683917640512
digits,aum,uniform,0.05,51,0.015,0.9577072899276572
digits,aum,uniform,0.05,51,0.02,0.9610461880912632
digits,aum,uniform,0.05,51,0.025,0.9621591541457986
digits,aum,uniform,0.05,51,0.03,0.959933222036728
digits,aum,uniform,0.05,51,0.035,0.963272120200334
digits,aum,uniform,0.05,51,0.04,0.9649415692821368
digits,aum,uniform,0.05,51,0.045,0.9616026711185308
digits,aum,uniform,0.05,51,0.05,0.963272120200334
digits,aum,uniform,0.05,51,0.055,0.9593767390094602
digits,aum,uniform,0.05,51,0.06,0.9610461880912632
digits,aum,uniform,0.05,51,0.065,0.9604897050639956
digits,aum,uniform,0.05,51,0.07,0.9577072899276572
digits,aum,uniform,0.05,51,0.075,0.9526989426822482
digits,aum,uniform,0.05,51,0.08,0.9549248747913188
digits,aum,uniform,0.05,51,0.085,0.9526989426822482
digits,aum,uniform,0.05,51,0.09,0.9532554257095158
digits,aum,uniform,0.05,51,0.095,0.9565943238731218
digits,aum,uniform,0.05,51,0.1,0.9488035614913743
digits,cross_val,uniform,0.05,51,0.0,0.9610461880912632
digits,cross_val,uniform,0.05,51,0.005,0.9627156371730662
digits,cross_val,uniform,0.05,51,0.01,0.963272120200334
digits,cross_val,uniform,0.05,51,0.015,0.9627156371730662
digits,cross_val,uniform,0.05,51,0.02,0.9610461880912632
digits,cross_val,uniform,0.05,51,0.025,0.963272120200334
digits,cross_val,uniform,0.05,51,0.03,0.9638286032276016
digits,cross_val,uniform,0.05,51,0.035,0.9610461880912632
digits,cross_val,uniform,0.05,51,0.04,0.9627156371730662
digits,cross_val,uniform,0.05,51,0.045,0.9638286032276016
digits,cross_val,uniform,0.05,51,0.05,0.963272120200334
digits,cross_val,uniform,0.05,51,0.055,0.9593767390094602
digits,cross_val,uniform,0.05,51,0.06,0.9604897050639956
digits,cross_val,uniform,0.05,51,0.065,0.9638286032276016
digits,cross_val,uniform,0.05,51,0.07,0.9571508069003896
digits,cross_val,uniform,0.05,51,0.075,0.959933222036728
